time,debate,text,date,mp
,Mental Health (Higher Education Institutions),"I thank my hon. Friend and brother for giving way. On diversity of students, is it not absolutely vital to maintain this country’s high profile in those vital markets, particularly India, where we have seen a sad falling away in the number of students coming to Britain?",2015-06-11 00:00:00,Boris Johnson
,Sport and the 2012 Olympics Legacy,Will the hon. Gentleman give way? He is talking rubbish.,2015-06-24 00:00:00,Boris Johnson
,Sport and the 2012 Olympics Legacy,rose —,2015-06-24 00:00:00,Boris Johnson
,Sport and the 2012 Olympics Legacy,"If the sporting legacy from the Olympic games is as bad as the hon. Gentleman says—by the way, he is completely wrong, because as far as I know, another 1.4 million people are playing sport in this country since 2005—can he explain why, in London since the Olympic games, there has been an increase of 400,000 people playing sport? Is that something to do with the great work done by the hon. Member for Vauxhall (Kate Hoey) as the commissioner for sport in London?",2015-06-24 00:00:00,Boris Johnson
,Sport and the 2012 Olympics Legacy,rose —,2015-06-24 00:00:00,Boris Johnson
,Sport and the 2012 Olympics Legacy,"I will agree with the hon. Gentleman on that. It was indeed a mess cooked up between the Mayor, the Treasury and DCMS: it was the Labour Mayor, the Treasury under Alistair Darling and Gordon Brown who decided to go ahead with a stadium that was completely unsuitable for the purpose. Will the hon. Gentleman have the decency to admit this single fact? The economic legacy in east London is absolutely superb and the sporting legacy in London—it was called the London Olympics—is that more people are playing sport after the Olympics than were before.",2015-06-24 00:00:00,Boris Johnson
2017-05-01 18:13:00,Sport and the 2012 Olympics Legacy,"The debate has improved steadily as it has gone on, and Members on both sides of the House have made sensible points. I pay tribute to my hon. Friend the Member for Cheadle (Mary Robinson) and to the hon. Member for Edinburgh North and Leith (Deidre Brock) for their excellent maiden speeches. The language in the motion is unfortunate. Most international observers would say that to say Britain has “squandered” the legacy of the 2012 Olympic and Paralympic games is utterly nonsensical. I think most fair-minded people would say there has never been an Olympic games of modern times that has produced such a substantial legacy of every kind.",2015-06-24 00:00:00,Boris Johnson
,Sport and the 2012 Olympics Legacy,"I wholeheartedly agree that “squandering” is totally wrong. The reason the International Olympic Committee said that London offers a blueprint to the   rest of the world is that it has been around other post-Olympic cities and seen, as my right hon. Friend the Secretary of State said, the buddleia sprouting from the athletics tracks and the dustbowl stadiums. It has come to the Olympic park and seen the exact opposite: all seven key venues with a long-term private sector solution and contractor. Since the park opened only a year ago, 800,000 people have gone to the swimming pool, 600,000 have gone to the VeloPark, 600,000 to the Copper Box, and tens of thousands to the Lea Valley hockey and tennis centres. As Members have pointed out repeatedly, we are about the only Olympic city on record to have solved the problem of what to do with the stadium. We have a long-term future for the stadium, in spite of the catastrophic errors made by the previous Government. There will be not only premiership football, but rock concerts, baseball, rugby and all manner of entertainments. Our park in east London is going to be a centre of sporting excitement for generations to come. The Secretary of State rightly listed a procession of world championships: athletics, rugby, hockey, wheelchair rugby, swimming and so on. We are succeeding in getting people from the poorest boroughs to play sport and to take part. Some 45,000 people have taken part in the Active People, Active Park project and 26,000 have enjoyed Motivate East, a programme to get disabled people more active in sport. I am absolutely confident, as my friend the hon. Member for Vauxhall (Kate Hoey) rightly said, that those numbers will continue to rise. The area is changing out of all recognition.",2015-06-24 00:00:00,Boris Johnson
,Sport and the 2012 Olympics Legacy,"Absolutely—I acknowledge that completely. I acknowledge, too, the work of the grassroots sports teams. Much of that success flows from the increasing prosperity we are seeing in east London and at the Stratford site. The village is already complete and occupied, with 4,800 new inhabitants. We have the largest green park in the UK for a century. Some 24,000 homes will be built on the site, many of them low-cost and family homes. That would not have happened without the Olympics. We will have tens of thousands of new jobs as a result of the Olympicopolis project, which my right hon. Friend the Secretary of State identified and which the Government are rightly funding. Just this very morning—in another capacity, I am happy to say—I was privileged to give planning permission for a new tech hub on Fish Island in Hackney Wick, an absolutely beautiful structure that will echo the Victorian warehouses there and incorporate all kinds of artist studios and tech start-ups. It is inconceivable that that kind of private sector investment would have come to that part of London without the Olympics. That is a phenomenal legacy. Two university campuses are going to the Stratford site: not just a £270 million new campus for University College London, but a campus for Loughborough University, one of the great sporting universities in the world. Their mission is to help local kids to take up sport. I totally agree with the hon. Member for Vauxhall that taking up sport is not just a symptom of prosperity;   it is a cause of prosperity. That is why she and I have campaigned so hard on this issue. I am proud to say—she is absolutely right—that we have had 400,000 more people doing some kind of sport since 2012 in London, which is a point that the hon. Member for Rhondda (Chris Bryant) totally failed to concede. Sporting participation, as well as every other kind of legacy, is up in London. The London Olympic and Paralympic games of 2012 boosted sport across the city in which they were held. They are transforming east London and the lives of some of the poorest people in our society. As several Members have rightly pointed out, they have left a legacy of volunteering and engagement, which we are continuing to support through Team London, and they have brought untold billions of investment into this country. They projected an image of London around the world that was so attractive and so exciting that, for the third year running, we are going to achieve what we have never before achieved in my lifetime—to be the No. 1 tourist destination in the world, knocking Paris and New York off the No. 1—",2015-06-24 00:00:00,Boris Johnson
,Sport and the 2012 Olympics Legacy,"The hon. Gentleman is saying some sensible things, but will he not, in all candour and intellectual honesty, admit that even since the 2012 games, there has been a continuous increase in sporting participation in London?",2015-06-24 00:00:00,Boris Johnson
,Budget Resolutions and Economic Situation,Will the Secretary of State give way?,2015-07-13 00:00:00,Boris Johnson
,Debate on the Address,"Does my right hon. Friend agree that her constituents get a superb service from Transport for London, without which they would be much the poorer? It is thanks to the continued investment by this Government in London transport that we have been able to deliver record improvements in the underground generally.",2015-05-27 00:00:00,Boris Johnson
,Debate on the Address,"I wish the right hon. Gentleman every good fortune in his efforts to replace me. I commend what he is saying about devolution, but may I advise   him to couch it less in terms of more powers for the mayoralty than in terms of more powers for Londoners to set their own priorities, and to ensure that they have the necessary funds to invest in Crossrail 2, as well as in the housing that they need?",2015-05-27 00:00:00,Boris Johnson
,Budget Resolutions and Economic Situation,"I just want to thank the Secretary of State and the Minister for Housing and Planning for their work in helping us to deliver those housing zones, which are enabling London to build more homes than at any time since the 1980s and a record number of affordable homes. In fact, in the next few years we are on target to build more homes in London than at any time since the 1930s.",2015-07-13 00:00:00,Boris Johnson
,Budget Resolutions and Economic Situation,"The reality is, as I am sure the hon. Lady would acknowledge, that the Conservative Government are now solving a crisis that was caused by Labour. Does she accept that when the Labour Government left office in 2010 there were a net 200,000 fewer affordable homes in this country than when they began?",2015-07-13 00:00:00,Boris Johnson
,Water Cannon,"I thank the Home Secretary very much for her statement, and for the care and thoroughness with which she has considered this case. Obviously, I do not necessarily agree with the conclusion. May I remind her that the decision to buy the Wasserwerfer was taken in the light of the strong support of the Commissioner of Police of the Metropolis for this operational crowd control tool, and of the strong support of the Prime Minister and indeed of the people of London, as expressed in a poll that found that 68% were in favour? Indeed, it was taken in the interests of economy, as we are able to buy these machines and thereby save £2.3 million. No Member on either side of the House wants to see the deployment of water cannon anywhere in the United Kingdom, and I fail to see the physiological difference between the people of England and Wales, and the people of Northern Ireland—I will read her study with great interest. Will the Home Secretary confirm that, in the vanishingly unlikely event of a serious outbreak of violence on the streets of London or indeed any other city in this county that poses a threat to life and limb and to property, it would be open to the Metropolitan police, and indeed any other police force, to present an application for the use of non-lethal methods of crowd control?",2015-07-15 00:00:00,Boris Johnson
,Water Cannon,"I am most grateful, Mr Speaker.",2015-07-15 00:00:00,Boris Johnson
,Airports Commission: Final Report,"My hon. Friend makes a very good point. As he will have heard from the Chancellor’s long-term economic plan for London, the Tramlink extension to Sutton is absolutely part of our programme. My hon. Friend is right. Nobody has factored in the extra costs of the transport. The Government say that they will not pay. The airlines say that they will not pay. I am afraid that the programme is undeliverable. The final point—this is the answer to the points made by my right hon. Friends the Member for Chelmsford (Sir Simon Burns) and for Arundel and South Downs and others—is that even if a third runway were to be completed, and it could not be done until 2030 by the Airports Commission’s own admission, it would be full at the point of completion. It does not answer the exam question in the sense that it does not deliver the extra connectivity that we all want. It does not hook up British business with those extra destinations in China, let alone with Latin America or Africa—those destinations where we are currently losing out. In fact, according to the commission’s own figures, the number of long-haul destinations would increase by only seven by 2030, and the number of domestic routes, to answer the points made by some of our Scottish friends, would go down from seven to four.",2015-11-26 00:00:00,Boris Johnson
,Airports Commission: Final Report,"That is a fair question. The answer is that this is plainly a national issue. Nobody in Scotland would wish to be disadvantaged, and the construction of a third runway at Heathrow being the only option would disadvantage communities not just in Scotland but in other regional cities in the United Kingdom, which would lose connectivity as a result of our taking the wrong route. As I say, by 2030, Heathrow runway 3 would be full and the pressure would be on. As my hon. Friend the Member for Richmond Park (Zac Goldsmith) rightly said in his excellent speech, the pressure would be overwhelming, come 2030, for us to build a fourth runway at Heathrow, which would be a total environmental catastrophe. Where would we be then? What would we have done? We would have blighted the lives of hundreds of thousands of Londoners—not just those who are under the existing flightpath but people in Pimlico, people in New Cross, people in south London, people in Chelsea, people in Shepherd’s Bush and people in Hammersmith, who have no idea of the scourge that will be visited upon them by this appalling decision. We would have greatly worsened air quality in the greatest city on earth, in breach of our international obligations. We would have spent colossal sums of taxpayers’ money to create a short-term solution that did not address the   problem of Britain’s lack of connectivity. Were we to make that mistake, we would find ourselves having to address the same long-term questions that we seem determined to shirk now. That is why I think it is time to pause, to avoid making a disastrous mistake. There are other, better, more practical solutions on the table. The House knows what they are. I do not have time to rehearse them now, but they are infinitely preferable. They do deliver the long-term solutions, they are environmentally sensitive, they do enhance the competitiveness and the connectivity of this country, and, by the way, they could be achieved at a roughly comparable cost. The Prime Minister was absolutely right when he said, in 2009, that he wanted to oppose a third runway at Heathrow. He was right to commit us. I voted for that and many people here were elected on that manifesto. It was right—",2015-11-26 00:00:00,Boris Johnson
,Airports Commission: Final Report,"Further to the previous intervention, I remind my hon. Friend that the people of France faced exactly the same problem that we have in London and decided to build a huge new hub airport away from the central conurbation.",2015-11-26 00:00:00,Boris Johnson
,Airports Commission: Final Report,"I hesitate to remind my hon. Friend of what has already been said, but the Davies commission itself admits that the number of international long-haul flights will increase by only seven destinations by 2030 and by a further seven by 2050, while the number of domestic destinations will actually fall from seven to four.",2015-11-26 00:00:00,Boris Johnson
,Russian Federation,"I am afraid that the hon. Gentleman is absolutely right. I noted the decision of NatWest bank to withdraw support for RT. That was a wholly independently taken decision, I wish to assure the House, in spite of what we may have heard this morning from Moscow. One of the things we are doing to promote free and fair information in Russia is, of course, to support the BBC World Service.",2016-10-18 00:00:00,Boris Johnson
,Russian Federation,"We are indeed concerned by the number of Ukrainian nationals who have voiced their opposition to what has happened—the illegal annexation of Crimea—and who face lengthy jail sentences, including Mr Sentsov and Mr Oleksandr Kolchenko. We are appealing to the Russian authorities to release them immediately.",2016-10-18 00:00:00,Boris Johnson
,Russian Federation,"I think the House will have heard very clearly that on matters where we can co-operate with Russia it is absolutely vital that we do so. On the point about demonstrations outside the Russian embassy, I merely draw attention to the paradox and the peculiarity that the Stop the War Coalition has never seen fit to demonstrate against the barbarism taking place in Aleppo.",2016-10-18 00:00:00,Boris Johnson
,Russian Federation,"I defer to my hon. Friend’s knowledge of the Russian Orthodox Church. It is important that we keep open all lines of communication. Archbishop Kirill may have some interesting points to make. It would be even more important if he took back a message from the UK that we do not tolerate what is happening in Crimea, in eastern Ukraine, and, above all, in Syria. I hope that his visit will be a factor for change in the Kremlin.",2016-10-18 00:00:00,Boris Johnson
,Aleppo Bombings,"My hon. Friend is quite right. As you will appreciate, Mr Speaker, the UK has been in the lead in the UN Security Council in bringing pressure to bear on Russia not just on its use of chemical weapons, but on its continuing refusal to get the Syrian regime to have a ceasefire. Furthermore, we are in the lead in trying to bring all responsible parties to the International Criminal Court.",2016-10-18 00:00:00,Boris Johnson
,Aleppo Bombings,"I am grateful to the hon. Gentleman, and I have to say that I admire his spirit and the urgency that he has brought to this debate. I think the mood is certainly changing in this country. I do not yet detect a sufficient appetite in the capitals of the west, and certainly not yet in the White House, for the kind of action that I think could be useful, but, as Secretary Kerry said, nothing is “off the table”.",2016-10-18 00:00:00,Boris Johnson
,Syria,"I spoke to Dr Riad Hijab, the general co-ordinator of the Syrian High Negotiations Committee, on 6 October and again on 13 October. We discussed the importance of the Syrian opposition’s continued commitment to the political process.",2016-10-18 00:00:00,Boris Johnson
,Syria,"I am most grateful to my right hon. Friend. As the House may know, on 7 September we had a meeting in London, together with the High Negotiations Committee led by Dr Riad Hijab, of the interested parties in the region. He set out what I think was a very compelling case for a post-Assad Syria with a broad-based Government and pluralist democracy. I think they have a plan for 30% female representation in their politics, which is perhaps better even than the Labour party. He answers one of the key questions: is there a future for Syria after Assad? There most certainly is—and a great one, too.",2016-10-18 00:00:00,Boris Johnson
,Yemen,"I give way with pleasure to the right hon. Gentleman, the former Chairman of the Home Affairs Committee.",2016-10-26 00:00:00,Boris Johnson
,Yemen,"I am very grateful to the right hon. Gentleman for his intervention. Like the hon. Lady, I recognise the closeness with which he follows this issue and his deep personal interest in the crisis in Yemen. What we are saying to our representatives in the UN   and elsewhere is that it is the road map on Yemen that offers the route forward. As he knows full well, that road map has been presented to both sides of the conflict—both to the Houthis and to President Hadi and the coalition. It is up to them now to seize that opportunity. Of course they will not agree on every aspect of it, but it is that road map that offers the way forward.",2016-10-26 00:00:00,Boris Johnson
,Yemen,"I will make a little more progress. I say to the Houthis and those loyal to former President Saleh who say they want peace—that is what they say—that their actions suggest otherwise. They promised to obey UN resolution 2216, joined the framework for the talks and turned up in Kuwait for the negotiations, but, at the same time, they have taken a series of unilateral steps that have gravely damaged the cause they claim to espouse. The Houthis have announced the creation of a Supreme Political Council and set up a shadow Government to rival the legitimate Administration of President Hadi, which is emphatically not the way forward.",2016-10-26 00:00:00,Boris Johnson
,Yemen,"I will come to the hon. Gentleman’s point in a moment. Let me conclude my point about the Houthis and the Saleh loyalists. It is very important that the matter is solved politically. The single most important thing they can do is withdraw their forces from Sana’a by agreement with the UN special envoy. That is where our diplomatic energies are currently engaged. I come to the point that the hon. Gentleman raised, which the hon. Member for Islington South and Finsbury also raised. I know that many Members on both sides of the House and people throughout the country have concerns about UK defence sales to Saudi Arabia. Let me say a few words about the general context. Saudi Arabia has been a key strategic and defence partner of the UK for decades, which is of immense value to this country, as Members on both sides of the House have rightly pointed out in this debate. In the course of her contribution, the hon. Lady substantially retreated, I thought, from the text of the motion before the House in her name. Under questioning from my hon. Friend the Member for Aldershot (Sir Gerald Howarth) as to whether she would support the immediate suspension of arms sales to Saudi Arabia and to the Saudi Arabia-led coalition forces, as is specified in the motion in her name, she refused to say that she would. She was very wise. There is a wide measure of agreement, therefore, between our parties. The hon. Lady spoke very wisely about our export control regime and she was exactly right in what she said.",2016-10-26 00:00:00,Boris Johnson
,Counter-Daesh Campaign: Iraq and Syria,"The right hon. Gentleman will know that Tal Afar is a town with a very complex religious and ethnic mix. I wish I could give him the full assurance that he seeks, but that would be premature. We are doing everything in our power, with the training operations that we have conducted and the support that we have given, to make sure that sectarian reprisals do not happen in Tal Afar or anywhere in the recaptured territories of Iraq.",2016-11-03 00:00:00,Boris Johnson
,Counter-Daesh Campaign: Iraq and Syria,"My hon. Friend will know that some of the training programmes over the past few years have not been entirely successful. As we step up our training efforts again and get on with vetting and security screening new candidates, that will be done outside theatre and outside Syria in order to get the best possible results.",2016-11-03 00:00:00,Boris Johnson
,Counter-Daesh Campaign: Iraq and Syria,"I think that the number of female Yazidi captives has been put even higher than the hon. Gentleman indicates—I have seen a figure of 3,500. Clearly their needs will be very important as Mosul is recaptured. As he will know, the UK Government attach particular importance to looking after the victims of sexual violence in conflict.",2016-11-03 00:00:00,Boris Johnson
,Counter-Daesh Campaign: Iraq and Syria,"My hon. Friend makes an excellent point that I know the whole House will want to echo. The families of our servicemen and women face hardship, anxiety and, of course, terrible personal risk.",2016-11-03 00:00:00,Boris Johnson
,UK-US: Future Relationship,"I really must say to the hon. Lady  that she is being premature in her hostile judgments of the Administration-elect. Any such premature verdict could be damaging to the interests of this country. It is important that we in this country use our influence, which is very considerable, to help the United States to see its responsibilities, as I am sure it will.",2016-11-22 00:00:00,Boris Johnson
,Iraq and Syria: Diplomatic Assistance,"We will continue to support the Government of Iraq to deliver the reforms and reconciliation needed to build public trust and unite all Iraq’s communities against extremism. In Syria, we continue to work in support of a lasting settlement based on transition away from Assad, and towards a stable and peaceful future for Syria.",2016-11-22 00:00:00,Boris Johnson
,Iraq and Syria: Diplomatic Assistance,"As the hon. Gentleman can imagine, a huge amount of work is going on now, particularly with respect to Mosul as I told the House at the previous Foreign Office questions. We announced a commitment to invest £169 million in aid towards reconciliation and bringing communities together. The House must understand, however, that fundamentally it is up to the Government of Iraq to work in a way that brings communities together, and builds trust and confidence in the people of Mosul and other parts of the country.",2016-11-22 00:00:00,Boris Johnson
,Iraq and Syria: Diplomatic Assistance,"A huge body of work is being carried out at the moment, with the UN and the 68-nation coalition, to ensure that we have in place an administration that commands the confidence of all the people of Mosul. It will not be easy. The House understands perfectly well the problem—the forces set on liberating Mosul do not necessarily reflect the communities of that city. It will be a huge, huge challenge, but, as I said just now, that challenge must be met by the Government of Prime Minister Abadi and the Iraqis.",2016-11-22 00:00:00,Boris Johnson
,Topical Questions,"As my hon. Friend will know, the Secretary of State for the Environment, Food and Rural Affairs has been taking the lead in Hanoi in urging the international community to take tougher measures against elephant and rhino poachers. The figures are heartbreaking. In the late 1990s, there were 1.2 million elephants in the world. In Africa, the figure is now down to 300,000. In fact, it has gone down 120,000 since 2010. It is a catastrophic loss for Africa and for the world, and the UK is leading the fightback. We will be holding a summit on the conservation of endangered wildlife in London in the next couple of years.",2016-11-22 00:00:00,Boris Johnson
,Topical Questions,"We are very honoured that our Prime Minister is the first female Prime Minister to be invited to attend the GCC in the Gulf. It emphasises the very strong relations that we have with that area. This Government are doing everything they can to satisfy themselves of the compliance of Gulf countries, notably of Saudi Arabia, with the principles of international humanitarian law.",2016-11-22 00:00:00,Boris Johnson
,Topical Questions,"I can tell the right hon. Gentleman that the Foreign Office is in regular contact with the Iranian Government at all levels. The matter has been raised by the Prime Minister with President Rouhani, and by me with Foreign Minister Zarif. My hon. Friend the Member for Bournemouth East (Mr Ellwood) has only recently had meetings on that very subject. The matter is of the utmost priority for this Government, and we are doing our level best to resolve it.",2016-11-22 00:00:00,Boris Johnson
,Topical Questions,"I can reassure the right hon. Lady, who I know has campaigned on this issue for many years, that the initiative that we started in September at   the UN General Assembly with the Belgians and other countries continues to work well. We are gathering the evidence that we need, and I am confident that in due course we will bring Daesh operatives to justice.",2016-11-22 00:00:00,Boris Johnson
,West Bank: Illegal Settlements,"The answer to the first question is yes, and the answer to the second is wait and see.",2017-01-10 00:00:00,Boris Johnson
,Diplomatic Relations: UK/Germany,"First, let me repeat the condolences that we have offered, and that I am sure that many Members will want to join me in offering, to the people of Germany for the terrible attack that they sustained on 19 December. We continue to work with our German counterparts to strengthen security. We have superb relations with Germany, and it is vital, both as we go through the Brexit process and beyond, that we deepen and intensify that friendship.",2017-01-10 00:00:00,Boris Johnson
,Diplomatic Relations: UK/Germany,"I am grateful for that question because, as my hon. Friend will know very well, a big operation is now going on. UK Trade & Investment and British diplomacy are pointing out the salient facts that German investment in this country is responsible for around 344,000 jobs here in the UK, and UK investment in Germany is responsible for 222,000 jobs. It would be the height of insanity to imperil either of those sets of investments.",2017-01-10 00:00:00,Boris Johnson
,Diplomatic Relations: UK/Germany,"The hon. Gentleman asks an acute question. Of all the countries in the EU and the rest of Europe that care about our departure, I would say that it is certainly the Germans who have been most   psychologically and emotionally affected by the 23 June referendum result. That is why the question by my hon. Friend the Member for Hazel Grove (William Wragg) is so apposite and why engagement is vital. On NATO and our joint defence, the hon. Gentleman should not forget that we contribute 25% of the EU’s defence expenditure, and that will continue, because while we may be leaving the EU, we are not leaving Europe, and our commitment to Europe’s defence is undiminished.",2017-01-10 00:00:00,Boris Johnson
,Topical Questions,"I am grateful for that question because it is important for the House to keep in mind the importance of the sanctions. The support for sanctions against Russia—for instance, over Ukraine—is not as strong as it should be in other parts of the European Union, and the UK is in the lead in keeping the pressure on.",2017-01-10 00:00:00,Boris Johnson
,Topical Questions,"The short answer is that my enthusiasm is nothing compared with the enthusiasm of our friends on the other side of the Atlantic. We will get a good deal, but it has to be a good deal for the UK as well.",2017-01-10 00:00:00,Boris Johnson
,Topical Questions,I am sure the House will forgive me if I remind the right hon. Gentleman that we do not discuss intelligence matters or their operational nature.,2017-01-10 00:00:00,Boris Johnson
,Topical Questions,"I am very grateful to my right hon. Friend for that point because it is absolutely true. Yes, resolution 2334 has been characterised as a settlements resolution. As I have explained to the House, it also contains some valuable language about terrorism. But there can be no lasting solution for that part of the world unless there is better leadership of the Palestinians and unless they renounce terror.",2017-01-10 00:00:00,Boris Johnson
,US Immigration Policy,"Of course, it is possible to create all sorts of hypothetical situations that are yet more outrageous. As far as I understand the matter—the right hon. Gentleman will appreciate that it is for the US to explain that aspect of its policy—the answer is that such a case would be treated very expeditiously and particular arrangements would be put in place to ensure that that person was able to travel to the US.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"We understand the threat from jihadists both at home and abroad, so it is ever more vital that we work with our American friends to combat that threat.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"I hesitate to say it, but the hon. Gentleman’s memory is at fault if he thinks that Mussolini rained bombs on this country. I hear the comparison that he makes, but I do not accept it; I believe that it is in our interest to work with our American friends and partners, to show our disquiet where appropriate, and to get the best deal for UK nationals and dual nationals.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"My right hon. Friend is entirely right; indeed, my hon. Friend the Member for Reigate (Crispin Blunt) has pointed out that there is already disquiet about this policy on Capitol hill. I have no doubt whatsoever that the American political system will help to introduce the requisite balances in the end. It is our job to intervene now and get the best deal we can for UK nationals.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"May I just say something in defence of that great democracy, the United States of America? If we look at all the migrants in the world—all those who are living in a country other than that in which they were born—fully 20% of them are in the US. Some 45 million people in the US were not born in that country. I do not think that it is possible to say credibly that that country is hostile to those from overseas. Of course, it is vital that we work with the United States in combating terror and that we deepen our relationship, as we are doing.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"I completely agree with the point that the hon. Gentleman rightly makes. President Trump and his Administration have not, to the best of my knowledge, been engaged in terrorist offences on mainland Britain, unlike those with whom the hon. Gentleman and his party were asked to negotiate.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"I am grateful to my right hon. Friend for that very good thought. The presidential visit will, of course, be an occasion for deepening the relationship and having further such conversations. I will meet my US counterpart at the Munich security conference in just a few days’ time.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"We will, of course, do everything we can to help the party of schoolchildren that the hon. Lady refers to and to make sure that they have a great   trip to the US. If there are any difficulties with their visas, we will assist. As for the Arab Muslim minority in her constituency, of course we must speak up for them and defend their interests and rights. That is why we have made the points that we have about the needs of duals and the needs of UK passport holders.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"I completely agree with my hon. Friend. There is a wide measure of agreement across the Atlantic on some of the essentials that unite us: the importance of NATO and our collective western defence; and the importance of promoting our values and our belief in freedom, democracy, the rule of law, equality and human rights. They are shared by many, many people in the Republican party on Capitol Hill. They also share our   strong desire to develop our trading relations with a new, free trade deal, one of the great achievements of the Prime Minister’s visit.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"No. The hon. Lady will understand that it does not amount to that. Certain states have been singled out. As I have said, I believe that to be wrong in the sense that it discriminates against people on the grounds of their nationality.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"I agree with my hon. Friend up to this point: it is also our duty, as many Members have said today, to make our views about this measure clear to the American President. We do not like it. We disapprove of it. We think it is divisive, discriminatory and wrong, as I have said repeatedly. As he rightly says, however, this is a sovereign Government of a friendly country and they have taken this decision by due process.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"Of course, most countries in the middle east are exempt from these provisions, but we will work with the incoming Administration to address all the crises in the middle east, including those affecting the countries concerned.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"To the best of my knowledge, the President has himself dissociated himself from that characterisation of this policy, and I just remind the House that these seven countries do not comprise the entire Muslim world, and indeed, they are the very countries that were singled out by President Obama for thoroughly restrictive visa regulations.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"As the hon. Gentleman may know, my putative opposite number has not been finally confirmed in office yet, but we have had abundant conversations with representatives of the Trump Administration about this policy.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"I do not comment on confidential conversations between the Prime Minister and the US President, but I can tell the House that as soon as we had a full understanding of the measure that the US had brought in, we decided to intercede to get the protections that we needed.",2017-01-30 00:00:00,Boris Johnson
,US Immigration Policy,"I am afraid that I could not quite make out the earlier part of the hon. Gentleman’s question, but I totally agree with the last bit.",2017-01-30 00:00:00,Boris Johnson
,US Administration: UK Foreign Policy,"I met Rex Tillerson in Bonn last Thursday and Friday. We had some very good conversations, and I am sure we will have many more meetings in the weeks and months ahead to entrench and deepen a relationship that has been part of the foundation of global peace and prosperity for the past 70 years.",2017-02-21 00:00:00,Boris Johnson
,US Administration: UK Foreign Policy,"The right hon. Gentleman will know very well that the Government did not support the travel measures that were introduced by the Executive order. They were not something we would commend to this House and it was not the kind of policy we would like to see enacted in this country, and we made that very clear to our friends in America. It was by engaging constructively with the White House and others that we were able to secure the important clarification that the   Executive order would make absolutely no difference to any British passport holder, irrespective of their country of birth.",2017-02-21 00:00:00,Boris Johnson
,US Administration: UK Foreign Policy,"The hon. Lady asks a good question. Obviously, on some things we will differ from our American friends—we have just had an example of that—but on some areas we will perhaps wish to stiffen the spines of our European friends. I can think of issues such as sanctions over Ukraine, on which some EU members are not in quite the same space as we are. As would be expected, the policy of the United Kingdom would be to stick up for UK interests and values and—if I can use a bit of jargon—to triangulate dynamically between the two.",2017-02-21 00:00:00,Boris Johnson
,US Administration: UK Foreign Policy,"If I may say so, it is important to be clear-eyed about American power and success in negotiating trade agreements and to recognise that we will have to be on our mettle to get a good deal for this country. Nevertheless, I have absolutely no doubt that we will be able to do such a deal. It is a great shame that in 44 years of EU membership we have not been able to secure a free trade deal with the United States. That is now on the table.",2017-02-21 00:00:00,Boris Johnson
,Israeli Settlements,"Yes, I certainly can—and, if I may say so, I think the hon. Gentleman misrepresents what the US President said.",2017-02-21 00:00:00,Boris Johnson
,Israeli Settlements,We are aware of the preparations being made by Hamas in Gaza and we remain very concerned about the situation. It underscores the reality that while Israel is of course at fault for the expansion of settlements in the west bank—we have made that absolutely clear—on the other hand nobody should underestimate the very real security threat facing Israel. We are firmly on the side of the Israelis as they face that threat.,2017-02-21 00:00:00,Boris Johnson
,Israeli Settlements,"I, of course, deplore demolitions, although, as the hon. Gentleman will appreciate, there is a difference between settlements and demolitions taking place in the west bank and demolitions within green line Israel.",2017-02-21 00:00:00,Boris Johnson
,Israeli Settlements,"The Government’s policy is unchanged. We regard settlements as illegal insofar as they are in occupied Palestinian territories. Members will be absolutely clear that sooner or later—I hope sooner rather than later—there will be a deal and an understanding that involves land swaps. As my right hon. Friend rightly says, we will have to show some sense when it comes to doing that deal.",2017-02-21 00:00:00,Boris Johnson
,Topical Questions,"I certainly agree with that, and those negotiations should take place as fast as possible and without preconditions.",2017-02-21 00:00:00,Boris Johnson
,Topical Questions,"I completely agree. One of the interesting phenomena of the global reaction to the new US President is how much it is at variance with some of the commentary I have heard from the Opposition Benches this morning. When I go around the world, I find that many people in foreign ministries and other Governments are hopeful that they will see American leadership again where it has been lacking. They are particularly encouraged by the role of the United Kingdom in helping to transmit and improve American policy.",2017-02-21 00:00:00,Boris Johnson
,Topical Questions,"Yes, I certainly shall. I much enjoyed my time in Kosovo. All those on the Labour Benches who have sprung to the defence of their former Prime Minister today should know that he is memorialised, at least in Kosovo, in that no fewer than eight 16-year-olds there have been christened Tony Blair.",2017-02-21 00:00:00,Boris Johnson
