date,text,mp,time,debate
2011-07-13 00:00:00,"T8.   In Afghanistan the depreciation of the afghani has sent the price of basic staples soaring by 7% in just one week. Has my right hon. Friend had conversations with the Afghanistan Government about how to improve food security, with the winter approaching?  [65558]",Amber Rudd,,Topical Questions
2011-07-14 00:00:00,The Minister has spoken cautiously about the need to navigate through the different interests within the fisheries group. Does he nevertheless recognise that in the past 20 years the massive benefit of the tradeable quota has largely been with the producer organisations—the larger fisheries? Can he assure us that there will be emphasis during all negotiations on ensuring that the under-10-metre fisheries are restored to their former glory?,Amber Rudd,,Common Fisheries Policy
2011-06-21 00:00:00,"Although I acknowledge the need for cuts to legal aid, may I share with the Secretary of State my concerns about local advice agencies, which sometimes provide essential local advice to the most vulnerable? Will he work closely with his ministerial colleagues to ensure that some provision is made for such agencies to continue?",Amber Rudd,,Sentencing Reform/Legal Aid
2011-07-18 00:00:00,"I recently led a competition in Hastings to find a young entrepreneur to set up in business, and was amazed and delighted at the quality of the young applicants. Can the Minister assure me that the new enterprise allowance providers will also focus on young people who might not consider themselves to be entrepreneurs, but who often have the energy, commitment and ideas to set up in business?",Amber Rudd,,Topical Questions
2011-09-07 00:00:00,"At a meeting this morning with organisations working in the horn of Africa, representatives expressed their gratitude for the fact that the British public have been so generous and the Department for International Development has provided such leadership. That famine is continuing to become more severe. Will the Prime Minister ensure that the Government continue to provide international leadership to help the people in east Africa?",Amber Rudd,,Engagements
2011-03-21 00:00:00,"At a meeting last Friday at the Grove school in Hastings, I learnt that a whopping 48% of its new intake are on free school meals. Will the Secretary of State reassure me that sufficient funds will be available through the pupil premium to support disadvantaged students, such as those in my constituency, through their education?",Amber Rudd,,Topical Questions
2011-03-22 00:00:00,Does the Minister agree that the fact that we are not cutting the NHS will really support women because they are so often carers in their family and it is so important that we support them in that important role?,Amber Rudd,,Budget (Impact Assessments)
2011-03-24 00:00:00,5.  What recent assessment he has made of the adequacy of the nuclear safety regime in the UK; and if he will make a statement.  [48542],Amber Rudd,,Nuclear Safety
2011-03-24 00:00:00,"I thank the Secretary of State for that answer, but I must tell him that a number of residents of Hastings and Rye have written to me, and although they share heartfelt sympathy for the people of Japan, as they live next to Dungeness they now have additional concerns. They want to know what action can be taken to ensure that our country’s nuclear facilities are made even more safe.",Amber Rudd,,Nuclear Safety
2011-09-15 00:00:00,"I beg to move, That this House welcomes the contribution of the British public, via the Disasters Emergency Committee, and the British Government to the famine relief effort in the Horn of Africa; recognises that emergency food relief must always be the last resort and that improving the productivity and resilience of domestic agricultural systems in Africa must be a priority for the UK and the international donor community; and calls upon the Government to increase its focus on improving awareness around nutrition and agriculture in the developing world to support farmers and secure greater international food resilience and to champion the welfare of those in the developing world in the discussions on food price volatility at the upcoming G20 Summit in Cannes. The motion was tabled by me and the hon. Member for Lewisham East (Heidi Alexander) and is supported by 30 other Members—it is truly a cross-party motion supported by Members from throughout the United Kingdom. I believe that that reflects the seriousness of the subject matter and the settled desire of the House to have the opportunity to debate it. One might think that things had improved in the horn of Africa if one only followed the media, but unfortunately they have not. The food crisis has, I am afraid, got much worse. Last week, the UN announced that a sixth region of Somalia has entered the famine. There are now 750,000 people at risk and an estimated $2.5 billion is required to prevent that starvation escalating, but there is currently a $950 million shortfall without even estimating the needs beyond December 2011. Despite such uncertainties, the UK has led the international response. Despite the many economic difficulties we all have at home, the UK Government have led and I believe that they should be commended for that. They have done what they set out to do and have not tried to balance the books on the backs of the poorest, and they have contributed £188 million. The UK public’s generosity through individual gifts reflects their support for the Government in this generosity. By the end of last week, they had given £57 million, which is greater than the amounts given by the Governments of France, Germany, Italy, Russia and Switzerland put together. The UK Government have a responsibility, however, both to the general public, who have given so much, and to the citizens of the horn of Africa, who have so little, to ensure that that money really delivers. Famines are political. We all know that the immediate response to a famine must be food, aid and shelter, but we should also look hard at what else can be done   earlier on. It is not the lack of food but the fact that some people cannot get access to the food that causes the famine. The main cause of food security in Africa is war and conflict. Famine is about so much more than food: it is about a famine of education, democracy, health, transport and so many other items. The food famine becomes a symptom of that vast failure. The last famine in Europe was the Irish potato famine, which was a failure of politics as much as a failure of the agriculture that season. I believe that we in this House should encourage and support the efforts towards conflict prevention through the Foreign Office, the Department for International Development and any Government Department, and we can work with the organisations that are already settled in such societies to try to do that. I am aware that external interventions in fragile states are fraught with risk. We know that they can make things worse, but we must nevertheless be bold and try always to support good governance so that we can try to promote the emergence of civil society. As the Nobel prize winner Professor Amartya Sen famously noted, there are no famines in democracies that have a free press. We can and should help support organisations that help with building a free society—that is the true version of early prevention of a famine. We also must not lose sight of the help we can give towards building agricultural resilience to famine. Agriculture is the lifeblood of the national economies of the horn of Africa. In 2009, 50% of the gross domestic product of Ethiopia came from agriculture, and the equivalent figure was 22% in Kenya and 60% in Somalia. The majority of the labour force in those countries work in rural areas and 80% are smallholders working less than 2 hectares. When we consider that the Palace of Westminster covers 3 hectares, we can begin to get a feeling of what a small area they have to work in and how precarious their living is. We should try to focus our support on the organisations working with those small farmers and micro-scale producers who can produce a much greater yield than the large monoculture farms. Seven out of 10 of the world’s hungry are members of those small rural households. The UK public, generous as they have been, expect results from UK aid. I welcome once more the huge international effort, of which the UK has been so supportive, to provide immediate famine relief, which is saving lives day by day, but we must also focus on long-term agricultural resilience, helping communities to improve their yield. If we do that—if we can help them build up their own incomes—we also help them towards building up their own civil societies. A community who have a surplus can invest in their own education and in their own health service, so we have the twin benefit of helping with the production of agriculture and helping communities create their own incomes, thereby building, from the bottom up, the civil society that can then provide the stability of a democracy that is less likely to go into famine. We all know that this is complex. When we talk about famine, people start listing, as I have, its many different elements. We must not let the complexity of the subject put us off. We must continue putting our efforts into prevention. We must try to work   with the famine as it is at the moment, but above all we must try to make sure that it does not happen again by supporting people so that their own civil society can emerge.",Amber Rudd,2017-05-01 12:54:00,Food Security and Famine Prevention (Africa)
2011-09-15 00:00:00,"With the leave of the House, Madam Deputy Speaker, I will wind up the debate. It is a pleasure to follow my hon. Friend the Member for Beckenham (Bob Stewart). It is always interesting to hear from him about his passionate support for the people of Africa and about what his wife has been doing to support them. I thank the Secretary of State and the Under-Secretary for attending and thank their opposite numbers for kindly coming here as well. The common theme of the debate has been that we need to do all we can to help the people of the horn of Africa. All Members have taken the time to congratulate the UK public on their contribution and express wholehearted support for the Government’s efforts, only stopping to try to redirect those efforts and introduce their own examples or themes regarding things they think can really make a difference. I should like to repeat a couple of the points that have been made and ask the Under-Secretary to respond to them in due course. Sadly, he will not speak on this occasion, but I am sure that he will come back to us individually. First, I will comment on food price volatility and commodity trading. The hon. Member for Wirral South (Alison McGovern) said she was not sure whether that is a matter of concern although it has been suggested that it is. It would be helpful to those of us who are concerned about food security to achieve a settled view, if that is possible, on whether it is something that we should be concentrating on. If it is, we absolutely need to address it, but if not, we do not want it to distract us from all our other efforts. Time and money are limited and we need to know where to focus them. It has also been interesting to hear so many Members speak strongly about the importance of focusing aid towards women, who support their homes and families, and I emphasise that point to the Under-Secretary. The complexity of the causes of the famine has not put the House off; instead, each Member has dealt with them with in their own way, drawing on their own experience to do so. The House should be proud of the fact that Members have put in such effort, resulting in a very good debate. The most important message to emerge is the urgency of improving agricultural resilience in these countries. If we can help people to grow their own food and feed themselves, we will help them to mitigate the difficulties that cause the famine we are now witnessing. I thank the Backbench Business Committee for allowing us to have this debate and congratulate everybody on their speeches. I have very much enjoyed hearing so many Members speak so strongly and passionately about other people and countries that they care about. It is good for the House that we have done that. I commend the motion to the House. Question put and agreed  to . Resolved , That this House welcomes the contribution of the British public, via the Disasters Emergency Committee, and the British Government to the famine relief effort in the Horn of Africa; recognises that emergency food relief must always be the last resort and that improving the productivity and resilience of domestic agricultural systems in Africa must be a priority for the UK and the international donor community; and calls upon the Government to increase its focus on improving awareness around nutrition and agriculture in the developing world to support farmers and secure greater international food resilience and to champion the welfare of those in the developing world in the discussions on food price volatility at the upcoming G20 Summit in Cannes.",Amber Rudd,2017-05-01 15:25:00,Food Security and Famine Prevention (Africa)
2011-08-11 00:00:00,"The cities have been the victims of the violence and criminality, but is the Prime Minister aware that, throughout the country, such as in my community in Hastings, there were rumours and counter-rumours and social media activity about gangs meeting and that only the good work of community leaders and our local police stopped anything kicking off?",Amber Rudd,,Public Disorder
2011-03-03 00:00:00,"The first annual May day bank holiday is very important to my town of Hastings, as we attract more than 20,000 visitors and £5 million in revenue. We are therefore very concerned about the consultation on moving this bank holiday. Will the Minister accept a petition to consider abandoning the proposal—which already has over 1,000 signatures—from me, together with a few morris men and our Mad Jack from Hastings?",Amber Rudd,,Tourism
2011-03-24 00:00:00,"I am worried and my constituents are worried. There are many issues that Members of Parliament campaign on in their constituencies, but those to do with health provision must be the most important. We can all agree that maternity services deserve to be a high priority in health planning. This is about the safety of mothers and babies. Our hospital in Hastings, the Conquest, has a full-service, consultant-led maternity unit. Within East Sussex Hospitals NHS Trust, which we are part of, Eastbourne also has a full-service maternity unit. Four years ago, it was proposed that one of those units should close, and that we should have one midwife-led service and only one full maternity service for the area. The community rose up in arms. We campaigned in our thousands. We marched with babies and with prams. Every local MP objected, and we did not let up until we won—and win we did. I would like to pay tribute to the able, determined and dedicated campaign leaders, Margaret Williams and Liz Walke. In September 2008, the decision was made by the Independent Reconfiguration Panel, which advised the then Secretary of State for Health, that both units should stay open with their full service. The chair of the IRP said: “The needs of local women and their families were at the heart of this review…we concluded that women’s access to and choice of services would be seriously compromised if the proposals were implemented.” The campaigners already knew that, but we were reassured and, indeed, jubilant that the final decision makers also took that view. This was nearly three years ago. Some people might, ask “What’s the issue now?” or “Why are you campaigning when there is no formal proposal for closure of either units currently on the table?” They would not share my concern—my unease—about the latest information coming out of East Sussex Hospitals NHS Trust. It is being signalled that there may be change in the air. It is not change itself we are frightened of, but the possible outcomes for mothers and babies. The Care Quality Commission visited both hospitals in February this year, and it has raised concerns about the maternity services. The hospital trust, to its credit, was swift to contact stakeholders and MPs to inform them of this and to reassure us that action was immediately being taken to ensure high standards of safety and to address the concerns that the CQC had raised. I would like to thank the chief executive of the trust, Darren Grayson, for his swift action in disclosing this important information. I must confess, however, that we are not entirely reassured. We, the campaigners—my constituents—are still worried. I am not reading any motive or plan into the trust’s response to the CQC; I am simply here to highlight, once more, that the outcome of these concerns must not lead us down the very road we have travelled before—namely, having to protect our full-service maternity units. We do not want to stick our heads in the sand. If there are problems with the maternity units that might impact on safety in any way, we must address them.   However, this must not be a shortcut back on to the damaging road of trying to shut one of our units. We will not accept that. I urge the trust not to present that as the answer to the current problems. I would like the Minister to consider that in her response. There are other answers, and they are in the very problem that the trust is highlighting—namely, staffing. The original decision to maintain both units urged the trust to address the issue of staffing by getting the right and safe mix of experience and qualifications among the doctors and consultants. The report of three years ago accepted that staffing was a problem, but critically it urged the PCT to “consider alternative staffing models which have not been explored so far”. It stated: “It is incumbent on the local NHS to explore the potential of these roles to develop midwifery careers and support doctors’ roles locally.” It agreed that there was a problem, but urged the local NHS to develop a strategy to deal with it. But here we are. As was anticipated by the report three years ago, we have a staffing problem that may be impacting on the service, and in such a way that doubt is once more being cast on the viability of having two full-service units. Each hospital handles about 2,000 births a year. I am pleased to say that the strategic health authority recently commissioned an external head of midwifery to review midwifery, leadership and staffing levels, and she confirmed that the trust was safe. The latest annual regional report also praised the trust for having the lowest caesarean section rates in the region, thereby supporting women to experience a normal birth. Eleven consultants cover both sites, and we have our designated number of junior doctors. However, we are short of middle grade doctors. There should be eight at each site, but there are only seven at the Conquest hospital and six at the Eastbourne district general hospital. The gap is filled by locums, which is expensive. An agency locum costs approximately £79 per hour, which equates to £18,000 per agency doctor per month, as against a trust doctor, who costs approximately £9,000 per month. In these times of increased pressure on funds, even though NHS funding is ring-fenced the NHS is still being asked to make efficiency savings and to improve services. The locum costs are therefore an unpleasant and substantial addition to the hospital overheads. Unfortunately, the staffing issue is exacerbated by the European working time directive. I know that the arguments against the directive for parts of the medical profession are being examined, but in the meantime the outcome of restricting working time to 48 hours per week simply puts yet more pressure on the staffing levels in these units. I appreciate that some might say that I am panicking early. We have been reassured by the trust’s chief executive that there are currently no plans to close either unit, and a consultation is about to be launched on how to maintain a top service at both units. In this reassurance, there is a sting. It signals that the challenges of staffing may require a change. I fear that that could include the closure of one of the units. We must not let that happen. The town of Hastings in my constituency has high levels of deprivation. Its teenage pregnancy rate is one   of the highest in the country and, as we know, this country has the highest rate in Europe. Some 22% of its residents are in the bottom 10% according to assessments of deprivation. Local doctors, to whom I speak regularly, tell me that young women can be reluctant to attend antenatal classes and often miss their appointments. These are the women who may encounter unforeseen difficulties, and who may need a full-service maternity unit at their hospital. They are not the women who are likely to hop in their car to go to Eastbourne for their check-up. In fact, in many parts of Hastings car ownership is running at only 40%, so many would have to rely on the local bus services and the local roads. If the maternity service were closed, it would effectively put up barriers to safety for that group of young women. I wish to say a word about the local roads, on which I hope to secure a separate debate. If we look on the map, we see that Hastings is just over 20 miles from Eastbourne, and the AA tells us that the journey can be done in approximately 20 to 30 minutes. It is quite wrong. It is in fact the equivalent of a 40 or 50-mile journey elsewhere, and in my experience it takes at least an hour. The Royal College of Obstetricians and Gynaecologists recognises the need for investment to support smaller units, such as ours, where there are significant distances involved. That is what we have in Hastings and Eastbourne—because of the nature of the roads, the towns are a significant distance apart. Those of us who campaigned on the issue before know the arguments well, but we are up against what feels like the establishment. It is creating a tide that pushes us one way—to super-size maternity units, beloved of managers and some doctors but not particularly of mothers. Expectant women want choice, safety and accessibility. I can quite understand management’s preference for large units. It is easier to manage a larger group of people, more efficient for those delivering the service, more convenient for the consultants who are in overall charge and more flexible for training junior and middle-ranking doctors. However, we must not let the one-size-fits-all principle dominate our maternity services. We must remain aware of local issues that are relevant to any changes in configuration. In Hastings, I have mentioned geography, deprivation and the particular needs of some of the youngest, most vulnerable mothers in my constituency. Although I speak up for the residents of my constituency, I urge the Minister to pay attention to the trend of addressing staffing issues in hospitals by moving towards super-sized units, particularly maternity units. “Bigger is not necessarily better”—that may sound like an extract from a nursery rhyme, but it is actually part of the name of a highly respected paper about the centralisation of hospital services. Even the well respected King’s Fund questions the assumption that outcomes are improved in bigger units. Despite the conflicting views about smaller or larger maternity units, one thing is clear: the staffing issue is about preparing and planning. That was highlighted to the health trust more than three years ago in Hastings. We must demand more from our trust now, and we do not accept that closure should be considered for either of our full-service sites. We need the complete service. We need in our communities the delivery of a safe, efficient local service, for the continued delivery of safe and healthy babies.",Amber Rudd,2017-05-01 18:01:00,Maternity Services (Hastings)
2011-03-31 00:00:00,"Although I am irrepressibly optimistic about future growth in Hastings,   I was stunned to find last week that, on the index of multiple deprivation, we had fallen from 31 to 19. May I therefore urge the Minister to give careful consideration to stimulating areas of the south-east that have particular deprivation problems, and not to concentrate all the tools from his toolbox on the north-east region?",Amber Rudd,,Topical Questions
2011-03-03 00:00:00,10.  What assessment he has made of the role of tourism in stimulating economic growth.  [43640],Amber Rudd,,Tourism
2011-03-03 00:00:00,"Given that Ofcom initially believed that it would need to refer this case, due to concerns about plurality, will the Secretary of State tell us what elements of these arrangements convinced it that it should not do so?",Amber Rudd,,BSkyB
2011-03-07 00:00:00,"Residents of Hastings and Rye warmly welcome the additional information from the crime and policing website, but is the Home Secretary aware of the additional service it provides to women who may be coming home late at night and might feel vulnerable? That is particularly important ahead of international women’s day tomorrow.",Amber Rudd,,Topical Questions
2011-03-10 00:00:00,5.  What steps his Department is taking to improve rail transport in the south-east.  [45278],Amber Rudd,,Rail Transport (South-east)
2011-03-07 00:00:00,,Amber Rudd,,Topical Questions
2011-03-10 00:00:00,,Amber Rudd,,Rail Transport (South-east)
2011-03-10 00:00:00,"I wholly endorse what the hon. Lady says: clean water is indeed essential for communities and we should work with women to bring it about. I believe that the differences I mentioned can be seen at two ends of the society—first, in small communities through women’s commitment to their families; and secondly, in government through women gaining significant representation. I do not underestimate the commitment of men to their families; it is just that they often show it in a different way. Let me illustrate that with the example of the Barefoot college at Rajasthan in India. As some colleagues may know, the Barefoot college is a non-governmental organisation founded in 1972. It is a solar-powered school that teaches illiterate women from impoverished villages to become, among other professions, solar engineers. The college takes women from the poorest villages and teaches them the necessary professional skills without requiring them to read or write. For the past five years, it has focused on women who have come over from Africa in order to take the skills back to their native countries. The point about focusing on women is that, as this NGO’s experience shows, they go home again and take their skills to their families and communities. The Barefoot college chooses to train for this particular solar energy course only women aged 35 to 60 who will want to keep the skills and the benefits in their community. I am afraid that the college describes the men as “untrainable”! The women, it says, are less likely to use the training as a   means to move into a city or build up skills to take away from home. A certificate is not required at the end of it. The founders deliberately focus on women to make sure that the skills go home with the trainee. The college trains women to build, install, maintain and repair solar electrification systems for off-grid electrification. Training takes six months. Once the course is completed, the equipment, along with the women who built it, is sent back to the villages where it is used to electrify the houses and schools. After five years of solar training since 2006, 97 villages in Africa have been electrified by their own trained women—a fantastic result. This initiative provides women with employment, confidence and purpose and it deliberately focuses on women as the natural supporters of their families.",Amber Rudd,,UN Women
2011-03-10 00:00:00,"It is a pleasure to follow the hon. Member for Glasgow East (Margaret Curran), with her powerful advocacy for the women of the middle east and her description of the very difficult lives that they are living out there. I welcome UN Women’s ambitious and wide-ranging plans for women. Talking about the differences and similarities between men and women can be tricky, but does it counter the strong, rational argument for equality to raise the clear differences that exist? For instance, if we say that women are more likely to fight for peace, do we make it less likely that they will be taken seriously in a military scenario? Can we discuss differences without falling into the trap of stereotyping men and women into caricatures of themselves—the pink team and the blue team? It might be tricky, but it is dishonest to ignore the clear differences between men and women—the positive differences that create better outcomes. There have been several references this week to the report from Lord Davies on women in the boardroom. I should like to draw the House’s attention to a report that came out this week from the City law firm Eversheds, which carried out a study of 234 listed companies. It showed that corporate governance issues had absolutely no effect on the share price, except in one area. The fact that there were more women on the board of a company had a positive influence on the share price. Let us hope that fund managers will pick up this important news and perhaps make it obligatory for the businesses they invest in to take on this particular aspect of corporate governance. I am not here to raise the issue of equality on my own behalf or for women like me, as I recognise that I have had many privileges, but the issue is vital for less developed countries. As my hon. Friend the Member for Epping Forest (Mrs Laing) pointed out, it is perhaps our duty, particularly on international women’s day, to raise this   issue for other women. It is because of the differences and the vital but different contributions women can make that we need to fight for their opportunities and influence those outcomes when we can.",Amber Rudd,2017-05-01 13:28:00,UN Women
2011-03-10 00:00:00,"Is my hon. Friend aware that an organisation called the 30% Club has been set up in the City by a number of chief executives, in order for them to work together to achieve higher representation of women on their boards?",Amber Rudd,,UN Women
2011-03-15 00:00:00,T5.   Political violence by Mugabe’s militias in Zimbabwe is rising again. Does the Secretary of State share my concern that the court ruling last week removing the Movement for Democratic Change Speaker and four of its MPs risks derailing the fragile journey to political reform? Will he raise this as a matter of urgency with President Zuma of South Africa and other leaders in the region?  [46122],Amber Rudd,,Topical Questions
2011-03-10 00:00:00,"I thank my hon. Friend for her contribution; in fact, I am about to talk about a similar situation. As she implies, the difference women can make to managing their families in the developed world can create an opportunity for non-governmental organisations and perhaps UN Women to focus on women as providers in their own communities. The human rights case for equality is, I believe, glaringly simple. Girls and women should not be disadvantaged because of their gender, and where that is the case, we need to remove the barriers in their lives. We know what a lot of those barriers are: they are to do with education, health, and taking action against violence, and the UN Women initiative will focus on those. I feel sure that few would disagree with that.",Amber Rudd,,UN Women
2011-03-10 00:00:00,"Does the hon. Lady agree that it is also important to make the point to companies that it is in their own interest, as well as that of the women, to appoint women to their boards? It has recently been proved that the share price of a company is much more likely to go up when there are women on the board.",Amber Rudd,,UN Women
2011-02-09 00:00:00,"Does the Chancellor welcome, as I do, the assessment of the Centre for Economics and Business Research that for the first time ever, bankers will pay more in tax than they take home from their bonuses?",Amber Rudd,,Banking
2011-02-03 00:00:00,"I am grateful to the right hon. Gentleman for that comment. I am speaking up on behalf of the agencies in Hastings precisely because I value the work that they do in helping the vulnerable there. I also make the point, as several Members have done, that removing the funding is not efficient for costs. He is absolutely correct that we need to find another source of funding in order to continue to protect those services. The advice from those agencies is crucial to the clients, who in many cases cannot represent themselves. The agency I spoke with had kept records that showed clearly that 56% of its clients have a long-term illness or disability and that 68% have long-term mental health problems. I am worried that some of my most vulnerable    constituents may really struggle to manage their casework and prepare for a tribunal hearing without the help of legal aid-funded services. I welcome the simplified welfare system that the Government are working on. My right hon. Friend the Secretary of State for Work and Pensions has some excellent proposals that will be coming through, which I hope and believe will make the welfare system much simpler. Until then, we must recognise the situation we are in and acknowledge that errors are made and that vulnerable people who cannot represent themselves must be able to have some representation. Another benefit of having agencies work with those clients is that they can recognise when there is no case. If we allow individuals to represent themselves entirely, some will clog up the tribunals. The agencies are very effective at discouraging people who do not have a case from progressing with it, so only the cases that merit the sort of attention that the clients are seeking actually get it. In Hastings, for instance, the consortia to which I have referred have not lost an appeal for a client for employment support allowance or incapacity benefit since last April, which is testament to their right choice of clients and their professionalism. Last year they provided a service to around 20,000 clients in my area, and collectively they have more than £270,000-worth of contracts, which represents more than half the advice sector in Hastings. We all know that local government funding is under pressure, and a key element of the funding it provides is to citizens advice bureaux. Given the cuts to local funding and the proposals for legal aid, I am worried about the future viability of the agencies that do so much work and whose advice is critical in a town with above-average needs. The social welfare contracts account for only 4.5% of the total legal aid bill. The early intervention that they provide is critical; if the advisers get involved early, they can stop things escalating and stop individuals getting to the stage where they might lose their houses. I urge Ministers to consider the costs and consequences of the proposed changes to legal aid. We need to find alternative sources of funding to support the agencies if they are no longer to receive funds from that source. I associate myself with the argument made by other Members that, unless we find alternative funding, those of us who, like me, are not lawyers will have to train up pretty quickly because of the size of casework that we will receive.",Amber Rudd,,Legal Aid Reform
2011-02-14 00:00:00,"This morning I met the BBC—the business breakfast club—in Hastings, which is a group of local employers. It raised with me its concern that when offering additional work to part-time employees of 16 hours, those employees often do not want to take it up because they find themselves worse off. Will the Secretary of State advise what will be done to even that out and make sure that work does pay after 16 hours?",Amber Rudd,,Topical Questions
2011-04-27 00:00:00,8.  What steps he is taking to increase access to Government contracts for small and medium-sized enterprises.  [52590],Amber Rudd,,Small and Medium-sized Enterprises
2011-02-17 00:00:00,The university centre Hastings is doing some excellent work with children from poorer families who want to go on to higher education. It is very concerned about the future of higher education for them and asked me to inquire about the national scholarship fund and what more can be done to help children on free school meals when they leave school and might need some assistance.,Amber Rudd,,Higher Education
2011-02-28 00:00:00,"Will the Secretary of State join me in congratulating Conservative-run East Sussex county council, which, after a disappointing grant from the Department for Education, has stepped in with £12 million of capital that it had not planned to give to ensure that the St Leonards academy is rebuilt to provide better education in Hastings?",Amber Rudd,,Topical Questions
2011-03-02 00:00:00,1.  In which regions the national citizen service will operate in the summer of 2011.  [42471],Amber Rudd,,National Citizen Service
2011-03-02 00:00:00,My constituents and I are very much looking forward to the service arriving in Hastings and its environment. What are the arrangements for rolling the service out further; who will be in charge of fulfilment; and how can MPs get involved with it?,Amber Rudd,,National Citizen Service
2014-11-06 00:00:00,,Amber Rudd,,National Minimum Wage
2014-11-06 00:00:00,,Amber Rudd,,National Minimum Wage
2014-11-06 00:00:00,,Amber Rudd,,National Minimum Wage
2014-11-06 00:00:00,,Amber Rudd,,National Minimum Wage
2010-11-15 00:00:00,"T2.   Although 23.3% of our pupils at primary school in Hastings are on free school meals, against an average of 15%, our head teachers are still concerned that the number of children eligible for free school meals is under-represented in my town and that some people are simply not signing up. We hope that the Secretary of State will be able to consider other ways of deciding who will be in receipt of the pupil premium, in addition to free school meals.  [23541]",Amber Rudd,,Topical Questions
2010-11-25 00:00:00,"In Hastings, more than 2,300 families are on the housing waiting list and there are more than 800 empty homes. Has the Minister considered whether there is any additional incentive that we can give to councils to try to bring the more difficult properties, which have been empty for more than two years, back to productive use, as against the slightly easier properties, which have been empty for six months?",Amber Rudd,,Empty Homes
2010-11-17 00:00:00,"On a day when employment is at the top of people’s minds, could I ask the Prime Minister to join me in congratulating the Saga Group on its wise decision to move into Hastings, which has very high public sector employment, with up to 800 new jobs for the town?",Amber Rudd,,Engagements
2010-11-29 00:00:00,13.  What progress he has made on arrangements to support philanthropy in the arts.  [26745],Amber Rudd,,Philanthropy (Arts)
2010-11-25 00:00:00,16.  What steps his Department is taking to return empty homes to productive use.  [26214],Amber Rudd,,Empty Homes
2010-11-29 00:00:00,"Has the Secretary of State considered more specifically how organisations outside London might attract support for their businesses or their charitable organisations, such as Gizmo in my constituency, which provides creative workshops for young people? How can they attract financial support outside London?",Amber Rudd,,Philanthropy (Arts)
2010-12-08 00:00:00,"I have sprung to my feet in defence of the town of Hastings in my constituency, as it was placed in a not very positive category by a number of my colleagues. Deprivation in seaside towns is a fact. The point is well rehearsed and has been repeated by many hon. Members here today. It is true that Hastings suffers on many indexes of deprivation, but I will not refer to that now, because I should like instead to draw attention to some of the many wonderful aspects of Hastings. It has a large natural park around it. We have wonderful food and drink, and next year will see the arrival of the new Jerwood art gallery, which I hope will contribute to regenerating the town. I want to ask my hon. Friend the Minister about the amusement industry. We all know that the seaside tourism industry is linked to the amusement industry, and if the amusement industry is hampered, so is the economic growth of seaside towns. The amusement and bingo industry has been under pressure as a result of the Gambling Act 2005 and, as we know, that has been exacerbated by the recession. Given the wider debate about the economic viability of seaside towns, it is very important that the amusement industry is supported. We have heard today about many new initiatives to support seaside towns and their industries, but we must not forget the old one—the amusement industry and its slot machines, which are important in attracting tourists to our towns. The regulatory framework of the 2005 Act is robust and exhaustive and went a long way in defending and supporting people, but it also had some unintended consequences, damaging seaside towns. I know that at the moment a Government consultation is under way about maximum stakes, premises and entitlements. I hope that the Minister will be able to introduce some positive changes when the consultation finishes, because many seaside towns have been suffering under those measures. I am thinking particularly of private clubs that are no longer allowed to offer high-paying slot machines. People who wish to use such slot machines must go instead to casinos and gambling places, which have a less benign atmosphere than private clubs, which causes problems. Will the Minister consider carefully what can be done to support the amusement industry, which is so important to seaside towns?",Amber Rudd,2017-05-01 15:37:00,Seaside Towns (Regeneration)
2011-02-03 00:00:00,"It is interesting to observe in the remarks made by those on both sides of the House that we are not talking about lawyers. As the hon. Member for Makerfield (Yvonne Fovargue) said in her opening remarks, this debate is more about trained, local, part-time and sometimes voluntary advisers who step in to help the vulnerable in need of advice. They work in citizens advice bureaux and other organisations in the voluntary sector and, in my opinion, although often not lawyers themselves, they are a rare example of legal provision at a low cost to the public purse. I accept that reductions are necessary in expenditure and in the deficit that is, as we know, costing us £120 million a day—a point well made by my hon. Friend the Member for Broxtowe (Anna Soubry). I am sorry the right hon. Member for Exeter (Mr Bradshaw) is not in his place, as I am sure he would challenge me on that and we could have an interesting debate. However, as each of us has only a few minutes to speak, I will plough on. The problem with the proposed cuts is that they will be expensive in the long run and that, as set out, they will not do what the coalition Government have set out to do, which is to protect and help the vulnerable. I represent a town, Hastings, that is wonderful in many ways but deprived in others. The unemployment rate is high at 5.6%, compared with a UK rate of 3.5%, and we need the support of agencies to advise those on low incomes and the unemployed. In my town, agencies have formed consortia to win social welfare law contracts. They have vocal and powerful advocates who have been to see me. I mention in particular Julie Eason and, from the citizens advice bureau, Dina Christadoulis. They have convinced me of the need for the service that they provide. The average cost of what they provide to clients is £200 or less. Even if what they do takes three times as long, that is the cost—it is really good value. We need to make cuts, but that area of the front line is not the place for them. We should not be taking social welfare out of scope.",Amber Rudd,2017-05-01 17:07:00,Legal Aid Reform
2014-11-06 00:00:00,,Amber Rudd,,National Minimum Wage
2010-10-25 00:00:00,"Does my hon. Friend agree that if we have more transparency and clarity in the calendar, it will stop giving the impression, which we may have got with the previous Government, of legislation being railroaded through?",Amber Rudd,,Parliamentary Calendar
2010-10-25 00:00:00,7.  What proposals he plans to put to the House in respect of the structure of the parliamentary calendar for the remainder of the current Session.  [18992],Amber Rudd,,Parliamentary Calendar
